App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,inbox,broad,active,3.0,231,3,0.012987,1,0.333333,3.0,9.0,9.0,2.861471,0.392857,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,whatsapp chatbot,broad,paused,2.0,210,2,0.009523,0,0.0,2.0,0.0,4.0,3.795238,0.295358,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,live chat,broad,active,3.9,77,4,0.051948,1,0.25,3.9,15.6,15.6,4.922077,0.045374,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Basic,desktop,inbox,broad,active,3.0,77,0,0.0,0,0.0,0.0,0.0,0.0,3.077922,0.516778,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,GB,Basic,desktop,inbox,broad,active,3.0,74,3,0.04054,1,0.333333,3.0,9.0,9.0,3.081081,0.451219,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Grow,desktop,inbox,broad,active,3.0,59,0,0.0,0,0.0,0.0,0.0,0.0,2.694915,0.390728,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,GB,Basic,desktop,live chat,broad,active,3.9,50,1,0.02,1,1.0,3.9,3.9,3.9,3.82,0.104384,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,chatbot,broad,active,4.9,50,1,0.02,0,0.0,4.9,0.0,4.9,5.74,0.123152,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Grow,desktop,whatsapp chatbot,broad,paused,2.0,42,2,0.047619,1,0.5,2.0,4.0,4.0,3.523809,0.232044,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,livechat,broad,active,1.9,41,5,0.121951,1,0.2,1.5,7.5,7.5,2.926829,0.953488,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Basic,desktop,chatbox,broad,active,1.5,35,3,0.085714,1,0.333333,1.5,4.5,4.5,1.857142,0.972222,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Basic,desktop,live chat,broad,active,3.9,33,1,0.030303,1,1.0,3.9,3.9,3.9,3.757575,0.157142,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Grow,desktop,chatbot,broad,active,4.9,32,2,0.0625,0,0.0,4.9,0.0,9.8,4.0,0.210526,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Basic,desktop,chatbot,broad,active,4.9,32,2,0.0625,1,0.5,4.9,9.8,9.8,3.3125,0.266666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Grow,desktop,live chat,broad,active,3.9,29,1,0.034482,0,0.0,3.9,0.0,3.9,3.724137,0.040559,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Plus,desktop,inbox,broad,active,3.0,28,0,0.0,0,0.0,0.0,0.0,0.0,2.642857,0.636363,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,DE,Basic,desktop,live chat,broad,active,3.9,24,0,0.0,0,0.0,0.0,0.0,0.0,3.5,0.087912,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,DE,Basic,desktop,whatsapp chatbot,broad,paused,2.0,22,1,0.045454,0,0.0,2.0,0.0,2.0,4.590909,0.074829,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Basic,desktop,chat ia,broad,active,2.5,22,1,0.045454,1,1.0,2.5,2.5,2.5,3.545454,0.092827,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Advanced,desktop,inbox,broad,active,3.0,21,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.525,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,GB,Basic,desktop,whatsapp chatbot,broad,paused,2.0,20,0,0.0,0,0.0,0.0,0.0,0.0,4.65,0.038387,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,GB,Basic,desktop,livechat,broad,active,1.9,18,3,0.166666,2,0.666666,1.5,2.25,4.5,3.111111,0.947368,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Basic,desktop,chatbox,broad,active,1.5,17,2,0.117647,0,0.0,1.5,0.0,3.0,1.411764,0.944444,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Grow,desktop,ai agent,broad,active,1.3,15,0,0.0,0,0.0,0.0,0.0,0.0,3.066666,0.038461,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,DE,Basic,desktop,inbox,broad,active,3.0,15,0,0.0,0,0.0,0.0,0.0,0.0,3.266666,0.254237,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,CA,Basic,desktop,inbox,broad,active,3.0,15,1,0.066666,1,1.0,3.0,3.0,3.0,2.6,0.211267,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,CA,Basic,desktop,chatbot,broad,active,4.9,15,0,0.0,0,0.0,0.0,0.0,0.0,3.8,0.357142,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Plus,desktop,ai agent,broad,active,1.3,14,0,0.0,0,0.0,0.0,0.0,0.0,3.428571,0.023648,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,FR,Grow,desktop,inbox,broad,active,3.0,14,0,0.0,0,0.0,0.0,0.0,0.0,3.357142,0.583333,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Trial,desktop,whatsapp chatbot,broad,paused,2.0,13,0,0.0,0,0.0,0.0,0.0,0.0,3.692307,0.65,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,CA,Basic,desktop,chit chat,broad,active,0.5,13,0,0.0,0,0.0,0.0,0.0,0.0,1.076923,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,DE,Basic,desktop,livechat,broad,active,1.9,13,1,0.076923,0,0.0,1.5,0.0,1.5,3.307692,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,GB,Grow,desktop,inbox,broad,active,3.0,13,0,0.0,0,0.0,0.0,0.0,0.0,2.846153,0.393939,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2026-01-01,2026-01-31,UTC,USD,US,Plus,desktop,whatsapp chatbot,broad,paused,2.0,12,0,0.0,0,0.0,0.0,0.0,0.0,4.333333,0.266666,,,,,
