App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,PK,Basic,desktop,luna chat,broad,active,1.9,86,2,0.023255,0,0.0,1.9,0.0,3.8,4.476744,0.183368,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,luna chat,broad,active,1.9,64,2,0.03125,0,0.0,1.9,0.0,3.8,3.71875,0.170666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,tidio,broad,active,1.2,55,0,0.0,0,0.0,0.0,0.0,0.0,2.436363,0.948275,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,gorgias,broad,active,2.3,36,0,0.0,0,0.0,0.0,0.0,0.0,3.333333,0.923076,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,US,Basic,desktop,tidio,broad,active,1.2,32,3,0.09375,2,0.666666,1.2,1.8,3.6,4.03125,0.20915,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,DE,Basic,desktop,tidio,broad,active,1.2,29,2,0.068965,0,0.0,1.2,0.0,2.4,3.862068,0.878787,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,FR,Basic,desktop,luna chat,broad,active,1.9,27,2,0.074074,0,0.0,1.9,0.0,3.8,3.222222,0.108,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,chaty,broad,active,1.0,25,1,0.04,0,0.0,1.0,0.0,1.0,1.72,0.961538,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,BR,Basic,desktop,luna chat,broad,active,1.9,24,2,0.083333,1,0.5,1.9,3.8,3.8,3.25,0.171428,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,PK,Basic,desktop,chaty,broad,active,1.0,22,1,0.045454,1,1.0,1.0,1.0,1.0,1.045454,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2025-11-01,2025-11-30,UTC,USD,ES,Basic,desktop,tidio,broad,active,1.2,22,0,0.0,0,0.0,0.0,0.0,0.0,3.545454,0.666666,,,,,
