App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,ai chat,broad,active,3.2,247,13,0.052631,2,0.153846,3.2,20.8,41.6,3.089068,0.194182,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,whatsapp ai chat,broad,active,1.5,77,2,0.025974,1,0.5,1.5,3.0,3.0,5.636363,0.051747,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chatbot,exact,active,2.73,39,5,0.128205,2,0.4,2.73,6.825,13.65,3.179487,0.975,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chat,exact,active,2.7,19,3,0.157894,2,0.666666,2.699999,4.05,8.1,2.0,0.904761,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chatgpt,broad,active,3.0,15,0,0.0,0,0.0,0.0,0.0,0.0,2.666666,0.48387,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,inbox,exact,active,2.0,14,1,0.071428,1,1.0,2.0,2.0,2.0,1.714285,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,live chat,exact,active,3.6,12,1,0.083333,0,0.0,3.6,0.0,3.6,3.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chat box,exact,active,2.9,9,2,0.222222,0,0.0,2.9,0.0,5.8,2.555555,0.9,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chat support,broad,active,3.2,9,0,0.0,0,0.0,0.0,0.0,0.0,2.666666,0.428571,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact - IN | 20260320,2026-03-01,2026-03-31,UTC,USD,IN,Grow,desktop,live chat,exact,active,3.6,8,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
