App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,ai chat,broad,active,3.2,352,15,0.042613,5,0.333333,3.2,9.6,48.0,2.849431,0.196757,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,PK,Basic,desktop,ai chat,broad,active,3.2,329,9,0.027355,1,0.111111,3.2,28.8,28.8,2.522796,0.325742,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,whatsapp ai chat,broad,active,1.5,324,3,0.009259,0,0.0,1.5,0.0,4.5,4.129629,0.143046,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,PK,Basic,desktop,whatsapp ai chat,broad,active,1.5,315,3,0.009523,0,0.0,1.5,0.0,4.5,3.885714,0.140562,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,EG,Basic,desktop,whatsapp ai chat,broad,active,1.5,127,2,0.015748,0,0.0,1.5,0.0,3.0,3.259842,0.229656,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,PK,Trial,desktop,whatsapp ai chat,broad,active,1.5,83,0,0.0,0,0.0,0.0,0.0,0.0,3.542168,0.137873,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,PK,Trial,desktop,ai chat,broad,active,3.2,78,0,0.0,0,0.0,0.0,0.0,0.0,1.743589,0.273684,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chatbot,exact,active,2.73,74,2,0.027027,2,1.0,2.73,2.73,5.46,3.945945,0.72549,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,CO,Basic,desktop,ai chat,broad,active,3.2,71,2,0.028169,0,0.0,3.2,0.0,6.4,3.591549,0.174019,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,TR,Basic,desktop,whatsapp ai chat,broad,active,1.5,66,4,0.060606,2,0.5,1.5,3.0,6.0,4.40909,0.169665,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,MA,Basic,desktop,whatsapp ai chat,broad,active,1.5,66,2,0.030303,1,0.5,1.5,3.0,3.0,3.196969,0.219269,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,MA,Basic,desktop,ai chat,broad,active,3.2,61,1,0.016393,0,0.0,3.2,0.0,3.2,1.803278,0.291866,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,AE,Basic,desktop,ai chat,broad,active,3.2,57,3,0.052631,3,1.0,3.199999,3.199999,9.6,2.859649,0.168141,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,EG,Basic,desktop,ai chat,broad,active,3.2,55,1,0.018181,0,0.0,3.2,0.0,3.2,2.181818,0.223577,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,inbox,exact,active,2.0,51,3,0.058823,1,0.333333,2.0,6.0,6.0,1.647058,0.980769,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,ZA,Basic,desktop,whatsapp ai chat,broad,active,1.5,49,2,0.040816,1,0.5,1.5,3.0,3.0,3.489795,0.222727,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,ZA,Basic,desktop,ai chat,broad,active,3.2,48,1,0.020833,0,0.0,3.2,0.0,3.2,2.229166,0.183908,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,LB,Basic,desktop,whatsapp ai chat,broad,active,1.5,47,1,0.021276,1,1.0,1.5,1.5,1.5,2.74468,0.431192,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chat,exact,active,2.7,47,5,0.106382,3,0.6,2.7,4.5,13.5,2.042553,0.979166,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,MX,Basic,desktop,ai chat,broad,active,3.2,43,1,0.023255,0,0.0,3.2,0.0,3.2,3.232558,0.167968,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IT,Basic,desktop,ai chat,broad,active,3.2,38,1,0.026315,0,0.0,3.2,0.0,3.2,3.421052,0.089201,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IL,Basic,desktop,whatsapp ai chat,broad,active,1.5,36,2,0.055555,0,0.0,1.5,0.0,3.0,3.555555,0.253521,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Trial,desktop,ai chat,broad,active,3.2,36,2,0.055555,2,1.0,3.2,3.2,6.4,2.305555,0.129963,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,NL,Basic,desktop,ai chat,broad,active,3.2,36,0,0.0,0,0.0,0.0,0.0,0.0,2.75,0.115384,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,IN,Grow,desktop,ai chat,broad,active,3.2,35,2,0.057142,1,0.5,3.2,6.4,6.4,3.142857,0.16055,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,CL,Basic,desktop,ai chat,broad,active,3.2,34,0,0.0,0,0.0,0.0,0.0,0.0,3.529411,0.244604,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-03-01,2026-03-31,UTC,USD,CN,Basic,desktop,inbox,exact,active,2.0,33,2,0.060606,1,0.5,2.0,4.0,4.0,1.939393,0.970588,,,,,
