App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,chat,exact,active,2.7,6,1,0.166666,1,1.0,2.7,2.7,2.7,3.166666,0.857142,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,inbox,exact,active,1.8,4,0,0.0,0,0.0,0.0,0.0,0.0,2.5,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,chatbox,exact,active,2.0,2,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Advanced,desktop,chat,exact,active,2.7,2,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Grow,desktop,chat,exact,active,2.7,2,0,0.0,0,0.0,0.0,0.0,0.0,3.5,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,live chat,exact,active,3.2,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Advanced,desktop,inbox,exact,active,1.8,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Plus,desktop,inbox,exact,active,1.8,1,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Grow,desktop,inbox,exact,active,1.8,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Grow,desktop,chatbot,exact,active,2.33,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,chatbot,exact,active,2.33,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Grow,desktop,chat box,exact,active,2.8,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Grow,desktop,whatsapp ai chat,broad,active,1.0,1,1,1.0,0,0.0,1.0,0.0,1.0,11.0,0.2,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Plus,desktop,help center,exact,active,1.2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Plus,desktop,faq,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,faq,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Advanced,desktop,chatbot,exact,active,2.33,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-11-01,2025-11-30,UTC,USD,VN,Basic,desktop,chat box,exact,active,2.8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
