App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,ai chat,broad,active,3.2,562,18,0.032028,4,0.222222,3.2,14.4,57.6,3.272241,0.171446,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PK,Basic,desktop,ai chat,broad,active,3.2,533,9,0.016885,3,0.333333,3.2,9.6,28.8,2.37711,0.381258,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PK,Basic,desktop,whatsapp ai chat,broad,active,1.5,490,2,0.004081,0,0.0,1.5,0.0,3.0,4.030612,0.163333,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PK,Trial,desktop,whatsapp ai chat,broad,active,1.5,233,1,0.004291,1,1.0,1.5,1.5,1.5,3.755364,0.267508,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,whatsapp ai chat,broad,active,1.5,232,0,0.0,0,0.0,0.0,0.0,0.0,5.724137,0.053052,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,ZA,Basic,desktop,whatsapp ai chat,broad,active,1.5,119,2,0.016806,1,0.5,1.5,3.0,3.0,3.453781,0.44074,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,MA,Basic,desktop,whatsapp ai chat,broad,active,1.5,99,2,0.020202,0,0.0,1.5,0.0,3.0,3.343434,0.385214,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PK,Trial,desktop,ai chat,broad,active,3.2,91,1,0.010989,1,1.0,3.2,3.2,3.2,2.296703,0.242021,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,AE,Basic,desktop,ai chat,broad,active,3.2,88,1,0.011363,1,1.0,3.2,3.2,3.2,3.329545,0.224489,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,chatbot,exact,active,2.73,78,6,0.076923,3,0.5,2.73,5.46,16.38,3.858974,0.672413,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,EG,Basic,desktop,whatsapp ai chat,broad,active,1.5,77,0,0.0,0,0.0,0.0,0.0,0.0,3.662337,0.141804,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,chat,exact,active,2.7,74,4,0.054054,3,0.75,2.7,3.6,10.8,2.635135,0.961038,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,LB,Basic,desktop,whatsapp ai chat,broad,active,1.5,63,1,0.015873,0,0.0,1.5,0.0,1.5,3.380952,0.428571,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,inbox,exact,active,2.0,62,1,0.016129,0,0.0,2.0,0.0,2.0,2.306451,0.96875,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,chatgpt,broad,active,3.0,61,3,0.04918,0,0.0,3.0,0.0,9.0,2.606557,0.792207,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,EG,Basic,desktop,ai chat,broad,active,3.2,61,2,0.032786,1,0.5,3.2,6.4,6.4,2.213114,0.269911,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,CO,Basic,desktop,ai chat,broad,active,3.2,48,1,0.020833,0,0.0,3.2,0.0,3.2,3.6875,0.167832,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IL,Basic,desktop,whatsapp ai chat,broad,active,1.5,46,1,0.021739,0,0.0,1.5,0.0,1.5,3.586956,0.338235,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Grow,desktop,ai chat,broad,active,3.2,43,3,0.069767,1,0.333333,3.199999,9.6,9.6,3.325581,0.122159,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,ZA,Basic,desktop,ai chat,broad,active,3.2,42,2,0.047619,1,0.5,3.2,6.4,6.4,1.97619,0.17004,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,MA,Basic,desktop,ai chat,broad,active,3.2,42,1,0.023809,0,0.0,3.2,0.0,3.2,1.857142,0.311111,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IT,Basic,desktop,ai chat,broad,active,3.2,42,3,0.071428,0,0.0,3.199999,0.0,9.6,3.428571,0.099526,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Basic,desktop,live chat,exact,active,3.6,40,3,0.075,0,0.0,3.6,0.0,10.8,2.9,0.930232,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,ES,Basic,desktop,ai chat,broad,active,3.2,38,2,0.052631,0,0.0,3.2,0.0,6.4,3.526315,0.115501,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,IN,Trial,desktop,ai chat,broad,active,3.2,36,0,0.0,0,0.0,0.0,0.0,0.0,3.388888,0.064171,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,ES,Basic,desktop,inbox,exact,active,2.0,36,0,0.0,0,0.0,0.0,0.0,0.0,3.027777,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,BR,Basic,desktop,ai chat,broad,active,3.2,35,0,0.0,0,0.0,0.0,0.0,0.0,3.457142,0.228758,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,TR,Basic,desktop,ai chat,broad,active,3.2,32,0,0.0,0,0.0,0.0,0.0,0.0,3.5625,0.163265,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PK,Grow,desktop,whatsapp ai chat,broad,active,1.5,31,1,0.032258,0,0.0,1.5,0.0,1.5,3.709677,0.218309,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2026-02-01,2026-02-28,UTC,USD,PE,Basic,desktop,ai chat,broad,active,3.2,31,1,0.032258,1,1.0,3.2,3.2,3.2,4.0,0.246031,,,,,
