App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Basic,desktop,inbox,broad,active,3.0,186,4,0.021505,2,0.5,3.0,6.0,12.0,3.274193,0.338181,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Basic,desktop,whatsapp chatbot,broad,paused,2.0,150,3,0.02,1,0.333333,2.0,6.0,6.0,5.133333,0.163043,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,FR,Basic,desktop,inbox,broad,active,3.0,84,0,0.0,0,0.0,0.0,0.0,0.0,2.833333,0.512195,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Grow,desktop,inbox,broad,active,3.0,60,1,0.016666,0,0.0,3.0,0.0,3.0,2.933333,0.444444,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,FR,Basic,desktop,chatbot,broad,active,4.9,58,6,0.103448,3,0.5,4.899999,9.799999,29.4,4.034482,0.411347,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,FR,Basic,desktop,chat ia,broad,active,2.5,54,1,0.018518,0,0.0,2.5,0.0,2.5,3.814814,0.208494,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,GB,Basic,desktop,inbox,broad,active,3.0,43,2,0.046511,2,1.0,3.0,3.0,6.0,3.069767,0.341269,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,FR,Basic,desktop,live chat,broad,active,3.9,40,1,0.025,0,0.0,3.9,0.0,3.9,3.6,0.165289,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Basic,desktop,live chat,broad,active,3.9,35,1,0.028571,1,1.0,3.9,3.9,3.9,4.714285,0.023427,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,GB,Basic,desktop,live chat,broad,active,3.9,33,1,0.030303,1,1.0,3.9,3.9,3.9,4.090909,0.069327,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,DE,Basic,desktop,live chat,broad,active,3.9,32,2,0.0625,1,0.5,3.9,7.8,7.8,3.53125,0.135593,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,FR,Basic,desktop,whatsapp chatbot,broad,paused,2.0,26,0,0.0,0,0.0,0.0,0.0,0.0,5.961538,0.09489,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Basic,desktop,livechat,broad,active,1.9,25,1,0.04,0,0.0,1.5,0.0,1.5,3.0,0.961538,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Grow,desktop,live chat,broad,active,3.9,24,3,0.125,0,0.0,3.9,0.0,11.7,4.333333,0.046421,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Basic,desktop,chatbot,broad,active,4.9,20,1,0.05,1,1.0,4.9,4.9,4.9,4.55,0.068728,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Plus,desktop,livechat,broad,active,1.9,19,0,0.0,0,0.0,0.0,0.0,0.0,2.736842,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,GB,Basic,desktop,whatsapp chatbot,broad,paused,2.0,18,0,0.0,0,0.0,0.0,0.0,0.0,6.555555,0.043689,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,DE,Basic,desktop,whatsapp chatbot,broad,paused,2.0,17,0,0.0,0,0.0,0.0,0.0,0.0,5.117647,0.058823,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,DE,Basic,desktop,livechat,broad,active,1.9,16,2,0.125,0,0.0,1.5,0.0,3.0,3.0,0.666666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Plus,desktop,inbox,broad,active,3.0,15,0,0.0,0,0.0,0.0,0.0,0.0,2.8,0.441176,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,US,Grow,desktop,chatbot,broad,active,4.9,15,0,0.0,0,0.0,0.0,0.0,0.0,5.533333,0.114503,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-12-01,2025-12-31,UTC,USD,DE,Basic,desktop,inbox,broad,active,3.0,14,0,0.0,0,0.0,0.0,0.0,0.0,3.357142,0.318181,,,,,
