App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,PK,Basic,desktop,ai chat,broad,active,3.2,525,11,0.020952,4,0.363636,3.2,8.8,35.2,3.495238,0.331858,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,ai chat,broad,active,3.2,476,18,0.037815,3,0.166666,3.2,19.2,57.6,3.399159,0.157303,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,PK,Basic,desktop,whatsapp ai chat,broad,active,1.5,294,2,0.006802,1,0.5,1.5,3.0,3.0,5.030612,0.073573,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,whatsapp ai chat,broad,active,1.5,233,3,0.012875,0,0.0,1.5,0.0,4.5,6.124463,0.048541,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,PK,Trial,desktop,ai chat,broad,active,3.2,97,0,0.0,0,0.0,0.0,0.0,0.0,3.577319,0.277142,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,chatbot,exact,active,2.73,95,6,0.063157,4,0.666666,2.696666,4.045,16.18,3.252631,0.879629,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,chat,exact,active,2.7,94,7,0.074468,4,0.571428,2.699999,4.725,18.9,3.085106,0.969072,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,PK,Trial,desktop,whatsapp ai chat,broad,active,1.5,68,0,0.0,0,0.0,0.0,0.0,0.0,5.705882,0.06165,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Trial,desktop,chatbot,exact,active,2.73,66,8,0.121212,2,0.25,2.63,10.52,21.04,2.954545,0.916666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,inbox,exact,active,2.0,54,1,0.018518,0,0.0,2.0,0.0,2.0,2.185185,0.981818,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,EG,Basic,desktop,whatsapp ai chat,broad,active,1.5,46,0,0.0,0,0.0,0.0,0.0,0.0,6.47826,0.069381,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,MA,Basic,desktop,ai chat,broad,active,3.2,45,2,0.044444,0,0.0,3.2,0.0,6.4,2.822222,0.231958,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IL,Basic,desktop,ai chat,broad,active,3.2,44,0,0.0,0,0.0,0.0,0.0,0.0,3.295454,0.180327,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,whatsapp chat button,broad,active,1.0,42,0,0.0,0,0.0,0.0,0.0,0.0,2.5,0.04646,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Basic,desktop,chatgpt,broad,active,3.0,41,1,0.02439,0,0.0,3.0,0.0,3.0,3.170731,0.465909,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IN,Grow,desktop,ai chat,broad,active,3.2,41,4,0.09756,0,0.0,3.2,0.0,12.8,4.439024,0.12893,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,MA,Basic,desktop,whatsapp ai chat,broad,active,1.5,40,1,0.025,0,0.0,1.5,0.0,1.5,4.025,0.106666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,BR,Basic,desktop,ai chat,broad,active,3.2,38,2,0.052631,0,0.0,3.2,0.0,6.4,3.5,0.139194,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-11-01,2025-11-30,UTC,USD,IL,Basic,desktop,whatsapp ai chat,broad,active,1.5,33,1,0.030303,0,0.0,1.5,0.0,1.5,5.121212,0.112627,,,,,
