App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,luna chat,broad,active,1.9,109,7,0.06422,3,0.428571,1.9,4.433333,13.3,2.66055,0.296195,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,PK,Basic,desktop,luna chat,broad,active,1.9,96,4,0.041666,2,0.5,1.9,3.8,7.6,2.666666,0.436363,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,tidio,broad,active,1.2,63,2,0.031746,1,0.5,1.2,2.4,2.4,2.333333,0.940298,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,chaty,broad,active,1.0,41,1,0.02439,1,1.0,1.0,1.0,1.0,1.609756,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,EG,Basic,desktop,luna chat,broad,active,1.9,36,5,0.138888,2,0.4,1.9,4.75,9.5,2.0,0.631578,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IN,Basic,desktop,gorgias,broad,active,2.3,26,2,0.076923,1,0.5,2.3,4.6,4.6,2.961538,0.866666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,US,Basic,desktop,zipchat,broad,active,0.9,24,5,0.208333,0,0.0,0.9,0.0,4.5,3.666666,0.827586,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IN,Trial,desktop,luna chat,broad,active,1.9,23,3,0.130434,2,0.666666,1.9,2.85,5.7,2.869565,0.425925,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,US,Basic,desktop,tidio,broad,active,1.2,23,0,0.0,0,0.0,0.0,0.0,0.0,4.043478,0.132947,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,ES,Basic,desktop,tidio,broad,active,1.2,23,0,0.0,0,0.0,0.0,0.0,0.0,3.913043,0.766666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,PK,Trial,desktop,luna chat,broad,active,1.9,22,0,0.0,0,0.0,0.0,0.0,0.0,2.272727,0.564102,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,ZA,Basic,desktop,luna chat,broad,active,1.9,21,1,0.047619,0,0.0,1.9,0.0,1.9,2.380952,0.6,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,PK,Basic,desktop,chaty,broad,active,1.0,16,0,0.0,0,0.0,0.0,0.0,0.0,1.0625,0.941176,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Competitor - Broad | 20241210,2026-03-01,2026-03-31,UTC,USD,IT,Basic,desktop,chaty,broad,active,1.0,16,0,0.0,0,0.0,0.0,0.0,0.0,1.1875,0.888888,,,,,
