App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Basic,desktop,whatsapp chatbot,broad,paused,2.0,338,5,0.014792,2,0.4,2.0,5.0,10.0,3.304733,0.388505,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Basic,desktop,inbox,broad,active,3.0,225,4,0.017777,2,0.5,3.0,6.0,12.0,2.475555,0.460122,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,FR,Basic,desktop,whatsapp chatbot,broad,paused,2.0,108,3,0.027777,2,0.666666,2.0,3.0,6.0,3.916666,0.305084,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,DE,Basic,desktop,whatsapp chatbot,broad,paused,2.0,99,3,0.030303,0,0.0,2.0,0.0,6.0,4.050505,0.276536,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Grow,desktop,inbox,broad,active,3.0,81,0,0.0,0,0.0,0.0,0.0,0.0,2.382716,0.482142,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,FR,Basic,desktop,inbox,broad,active,3.0,81,1,0.012345,0,0.0,3.0,0.0,3.0,2.641975,0.55862,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,GB,Basic,desktop,inbox,broad,active,3.0,77,1,0.012987,1,1.0,3.0,3.0,3.0,2.350649,0.472392,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Grow,desktop,whatsapp chatbot,broad,paused,2.0,74,3,0.04054,2,0.666666,2.0,3.0,6.0,3.5,0.344186,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,GB,Basic,desktop,whatsapp chatbot,broad,paused,2.0,60,0,0.0,0,0.0,0.0,0.0,0.0,5.633333,0.094488,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,FR,Basic,desktop,chatbot,broad,active,4.9,55,10,0.181818,7,0.7,4.9,7.0,49.0,3.072727,0.276381,1,40.58,0.828163,49.0,0.142857
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Basic,desktop,live chat,broad,active,3.9,49,3,0.061224,2,0.666666,3.9,5.85,11.7,4.285714,0.031818,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,GB,Basic,desktop,live chat,broad,active,3.9,33,0,0.0,0,0.0,0.0,0.0,0.0,4.424242,0.066132,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,CA,Basic,desktop,whatsapp chatbot,broad,paused,2.0,31,1,0.032258,0,0.0,2.0,0.0,2.0,3.0,0.276785,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keyword - Broad - 4 Countries | 20241106 (20260309),2025-10-01,2025-10-31,UTC,USD,US,Basic,desktop,livechat,broad,active,1.9,30,4,0.133333,3,0.75,1.5,2.0,6.0,1.733333,0.967741,1,995.0,165.833333,6.0,0.333333
