App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,chat,exact,active,2.7,16,0,0.0,0,0.0,0.0,0.0,0.0,3.125,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,chat,exact,active,2.7,9,0,0.0,0,0.0,0.0,0.0,0.0,3.111111,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,ai model,broad,active,1.0,7,0,0.0,0,0.0,0.0,0.0,0.0,4.142857,0.5,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,inbox,exact,active,1.8,4,0,0.0,0,0.0,0.0,0.0,0.0,2.25,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,chat box,exact,active,2.8,2,1,0.5,1,1.0,2.8,2.8,2.8,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,chat box,exact,active,2.8,2,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.666666,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,live chat,exact,active,3.2,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,live chat,exact,active,3.2,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.5,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,chatbox,exact,active,2.0,1,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,chatbot,exact,active,2.33,1,0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Grow,desktop,chat box,exact,active,2.8,1,1,1.0,1,1.0,2.8,2.8,2.8,2.0,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Grow,desktop,messenge chatbot,broad,active,1.0,1,0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.142857,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Plus,desktop,help center,exact,active,1.2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,faq,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,chat button,exact,active,2.34,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,ai chatbot,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,ai chat,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,ai chat,exact,active,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,whatsapp chat button,broad,active,0.8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Grow,desktop,whatsapp chat button,broad,active,0.8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,whatsapp chat button,broad,active,0.8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Advanced,desktop,whatsapp ai chat,broad,active,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Grow,desktop,whatsapp ai chat,broad,active,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - VN | 20241016,2025-10-01,2025-10-31,UTC,USD,VN,Basic,desktop,whatsapp ai chat,broad,active,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
