App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Keyword,Match Type,Status,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,whatsapp ai chat,broad,active,1.5,477,12,0.025157,1,0.083333,1.099999,13.2,13.2,3.878406,0.129093,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,ai chat,broad,active,3.2,362,15,0.041436,10,0.666666,2.753333,4.13,41.3,2.748618,0.277182,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,PK,Basic,desktop,whatsapp ai chat,broad,active,1.5,263,4,0.015209,1,0.25,1.1,4.4,4.4,3.673003,0.160561,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,ai chatbot,broad,active,3.1,241,4,0.016597,1,0.25,5.05,20.2,20.2,3.414937,0.179049,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,PK,Basic,desktop,ai chat,broad,active,3.2,193,2,0.010362,1,0.5,3.0,6.0,6.0,2.725388,0.276108,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,chat,exact,active,2.7,120,9,0.075,8,0.888888,2.7,3.0375,24.3,2.55,0.983606,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,chatbot,exact,active,2.73,116,13,0.112068,5,0.384615,2.468461,6.418,32.09,3.525862,0.90625,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Basic,desktop,inbox,exact,active,2.0,89,2,0.022471,2,1.0,1.8,1.8,3.6,1.550561,1.0,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,PK,Trial,desktop,whatsapp ai chat,broad,active,1.5,87,0,0.0,0,0.0,0.0,0.0,0.0,3.091954,0.126453,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Trial,desktop,ai chatbot,broad,active,3.1,62,3,0.048387,2,0.666666,5.0,7.5,15.0,2.838709,0.181286,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Trial,desktop,whatsapp ai chat,broad,active,1.5,49,0,0.0,0,0.0,0.0,0.0,0.0,3.387755,0.160655,,,,,
Chatty AI Chatbot & Live Chat,Chatty - Main keywords - Exact | 20241016,2025-09-01,2025-09-30,UTC,USD,IN,Grow,desktop,whatsapp ai chat,broad,active,1.5,45,0,0.0,0,0.0,0.0,0.0,0.0,3.244444,0.121951,,,,,
